wwtp_jurisdiction,wwtp_id,reporting_jurisdiction,sample_location,sample_location_specify,key_plot_id,county_names,county_fips,population_served,date_start,date_end,ptc_15d,detect_prop_15d,percentile,sampling_prior,first_sample_date
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-03,2023-12-17,-8,100,73.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-04,2023-12-18,18,100,75.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-05,2023-12-19,3,100,75.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-06,2023-12-20,31,100,78.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-07,2023-12-21,121,100,78.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-08,2023-12-22,121,100,78.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-09,2023-12-23,13,100,74.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-10,2023-12-24,16,100,74.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-11,2023-12-25,-24,100,72.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-12,2023-12-26,-58,100,72.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-13,2023-12-27,-29,100,75.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-14,2023-12-28,-32,100,75.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-15,2023-12-29,-32,100,75.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-16,2023-12-30,10,100,77.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-17,2023-12-31,0,100,77.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-18,2024-01-01,13,100,78.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-19,2024-01-02,53,100,78.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-20,2024-01-03,100,100,80.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-21,2024-01-04,362,100,80.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-22,2024-01-05,362,100,80.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-23,2024-01-06,168,100,79.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-24,2024-01-07,135,100,79.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-25,2024-01-08,82,100,83.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-26,2024-01-09,-4,100,83.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-27,2024-01-10,-9,100,87.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-28,2024-01-11,-22,100,87.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-29,2024-01-12,-22,100,87.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-30,2024-01-13,-28,100,86.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2023-12-31,2024-01-14,-31,100,86.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-01,2024-01-15,-21,100,85.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-02,2024-01-16,-36,100,85.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-03,2024-01-17,-33,100,85.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-04,2024-01-18,-10,100,85.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-05,2024-01-19,-10,100,85.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-06,2024-01-20,-31,100,81.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-07,2024-01-21,-39,100,81.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-08,2024-01-22,-47,100,78.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-09,2024-01-23,-52,100,78.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-10,2024-01-24,-42,100,76.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-11,2024-01-25,-46,100,76.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-12,2024-01-26,-46,100,76.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-13,2024-01-27,-45,100,73.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-14,2024-01-28,-52,100,73.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-15,2024-01-29,-46,100,71.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-16,2024-01-30,-37,100,71.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-17,2024-01-31,-25,100,69.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-18,2024-02-01,-3,100,69.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-19,2024-02-02,-3,100,69.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-20,2024-02-03,-15,100,66.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-21,2024-02-04,-16,100,66.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-22,2024-02-05,-7,100,66.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-23,2024-02-06,-17,100,66.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-24,2024-02-07,-34,100,64.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-25,2024-02-08,-29,100,64.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-26,2024-02-09,-29,100,64.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-27,2024-02-10,-28,100,61.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-28,2024-02-11,-36,100,61.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-29,2024-02-12,-41,100,59.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-30,2024-02-13,-48,100,59.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-01-31,2024-02-14,-61,100,54.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-01,2024-02-15,-64,100,54.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-02,2024-02-16,-64,100,54.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-03,2024-02-17,-48,100,51.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-04,2024-02-18,-52,100,51.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-05,2024-02-19,-30,100,51.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-06,2024-02-20,1,100,51.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-07,2024-02-21,0,100,48.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-08,2024-02-22,7,100,48.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-09,2024-02-23,7,100,48.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-10,2024-02-24,-25,100,45.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-11,2024-02-25,-11,100,45.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-12,2024-02-26,-31,100,41.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-13,2024-02-27,-32,100,41.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-14,2024-02-28,-32,100,38.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-15,2024-02-29,-63,100,38.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-16,2024-03-01,-63,100,38.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-17,2024-03-02,-82,100,35.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-18,2024-03-03,-87,100,35.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-19,2024-03-04,-86,100,28.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-20,2024-03-05,-87,100,28.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-21,2024-03-06,-76,100,23.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-22,2024-03-07,-72,100,23.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-23,2024-03-08,-72,100,23.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-24,2024-03-09,-50,100,19.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-25,2024-03-10,-41,100,19.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-26,2024-03-11,7,100,19.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-27,2024-03-12,68,100,19.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-28,2024-03-13,148,100,22.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-02-29,2024-03-14,754,100,22.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-01,2024-03-15,754,100,22.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-02,2024-03-16,235,100,20.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-03,2024-03-17,140,100,20.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-04,2024-03-18,92,100,22.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-05,2024-03-19,21,100,22.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-06,2024-03-20,19,100,25.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-07,2024-03-21,-11,100,25.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-08,2024-03-22,-11,100,25.429,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-09,2024-03-23,-24,100,25.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-10,2024-03-24,-49,100,25.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-11,2024-03-25,-16,100,28.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-12,2024-03-26,-9,100,28.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-13,2024-03-27,5,100,28.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-14,2024-03-28,103,100,28.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-15,2024-03-29,103,100,28.286,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-16,2024-03-30,137,100,28.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-17,2024-03-31,117,100,28.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-18,2024-04-01,100,100,33.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-19,2024-04-02,127,100,33.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-20,2024-04-03,153,100,37.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-21,2024-04-04,217,100,37.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-22,2024-04-05,217,100,37.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-23,2024-04-06,53,100,37.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-24,2024-04-07,-4,100,37.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-25,2024-04-08,-6,100,40.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-26,2024-04-09,-12,100,40.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-27,2024-04-10,-12,100,40.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-28,2024-04-11,-49,100,40.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-29,2024-04-12,-49,100,40.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-30,2024-04-13,-56,100,38.833,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-03-31,2024-04-14,-60,100,38.833,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-01,2024-04-15,-47,100,35.667,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-02,2024-04-16,-54,100,35.667,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-03,2024-04-17,-43,100,33.333,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-04,2024-04-18,-7,100,33.333,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-05,2024-04-19,-7,100,33.333,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-06,2024-04-20,-27,100,27.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-07,2024-04-21,-45,100,27.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-08,2024-04-22,-60,100,24.5,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-09,2024-04-23,-65,100,24.5,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-10,2024-04-24,-64,100,20.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-11,2024-04-25,-64,100,20.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-12,2024-04-26,-64,100,20.0,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-13,2024-04-27,-56,100,18.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-14,2024-04-28,-67,100,18.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-15,2024-04-29,-70,100,16.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-16,2024-04-30,-71,100,16.571,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-17,2024-05-01,-57,100,13.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-18,2024-05-02,-39,100,13.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-19,2024-05-03,-39,100,13.857,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-20,2024-05-04,-48,100,10.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-21,2024-05-05,-39,100,10.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-22,2024-05-06,-14,100,9.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-23,2024-05-07,-17,100,9.143,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-24,2024-05-08,-16,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-25,2024-05-09,-6,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-26,2024-05-10,-6,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-27,2024-05-11,-6,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-28,2024-05-12,38,100,8.714,no,2022-10-01
